airport_from,airport_to,cost,distance
C40,C46,56.9,56.9
C40,C47,31.3,31.3
C40,C48,65.1,65.1
C40,C49,17.0,17.0
C40,C50,43.1,43.1
C41,C1,75.2,75.2
C41,C2,46.8,46.8
C41,C3,86.4,86.4
C41,C4,39.1,39.1
C41,C5,58.3,58.3
C41,C6,24.2,24.2
C41,C7,37.7,37.7
C41,C8,87.0,87.0
C41,C9,55.0,55.0
C41,C10,32.1,32.1
C41,C11,94.5,94.5
C41,C12,41.8,41.8
C41,C13,40.2,40.2
C41,C14,78.4,78.4
C41,C15,19.8,19.8
C41,C16,58.9,58.9
C41,C17,40.3,40.3
C41,C18,30.2,30.2
C41,C19,61.0,61.0
C41,C20,89.1,89.1
C41,C21,43.6,43.6
C41,C22,49.0,49.0
C41,C23,69.9,69.9
C41,C24,83.9,83.9
C41,C25,44.8,44.8
C41,C26,52.0,52.0
C41,C27,18.7,18.7
C41,C28,44.8,44.8
C41,C29,63.1,63.1
C41,C30,26.9,26.9
C41,C31,41.6,41.6
C41,C32,75.5,75.5
C41,C33,73.7,73.7
C41,C34,9.2,9.2
C41,C35,13.4,13.4
C41,C36,87.1,87.1
C41,C37,70.0,70.0
C41,C38,86.0,86.0
C41,C39,75.7,75.7
C41,C40,24.4,24.4
C41,C41,0.0,0.0
C41,C42,88.5,88.5
C41,C43,67.7,67.7
C41,C44,93.6,93.6
C41,C45,63.0,63.0
C41,C46,77.6,77.6
C41,C47,40.5,40.5
C41,C48,78.8,78.8
C41,C49,24.7,24.7
C41,C50,50.4,50.4
C42,C1,66.1,66.1
C42,C2,72.8,72.8
C42,C3,51.2,51.2
C42,C4,103.2,103.2
C42,C5,44.0,44.0
C42,C6,89.1,89.1
C42,C7,67.8,67.8
C42,C8,65.9,65.9
C42,C9,37.2,37.2
C42,C10,84.7,84.7
C42,C11,58.0,58.0
C42,C12,99.8,99.8
C42,C13,88.7,88.7
C42,C14,48.5,48.5
C42,C15,73.2,73.2
C42,C16,44.4,44.4
C42,C17,67.5,67.5
C42,C18,69.1,69.1
C42,C19,34.0,34.0
C42,C20,32.7,32.7
C42,C21,51.3,51.3
C42,C22,52.4,52.4
C42,C23,19.0,19.0
C42,C24,38.3,38.3
C42,C25,51.5,51.5
C42,C26,38.9,38.9
C42,C27,81.1,81.1
C42,C28,87.7,87.7
C42,C29,33.2,33.2
C42,C30,91.9,91.9
C42,C31,63.3,63.3
C42,C32,16.3,16.3
C42,C33,50.0,50.0
C42,C34,80.4,80.4
C42,C35,80.5,80.5
C42,C36,17.0,17.0
C42,C37,21.6,21.6
C42,C38,23.7,23.7
C42,C39,43.8,43.8
C42,C40,69.4,69.4
C42,C41,88.5,88.5
C42,C42,0.0,0.0
C42,C43,31.3,31.3
C42,C44,11.2,11.2
C42,C45,64.1,64.1
C42,C46,14.2,14.2
C42,C47,93.1,93.1
C42,C48,24.0,24.0
C42,C49,64.1,64.1
C42,C50,48.3,48.3
C43,C1,76.2,76.2
C43,C2,69.9,69.9
C43,C3,68.9,68.9
C43,C4,92.8,92.8
C43,C5,13.2,13.2
C43,C6,62.0,62.0
C43,C7,60.8,60.8
C43,C8,80.8,80.8
C43,C9,13.5,13.5
C43,C10,56.1,56.1
C43,C11,77.6,77.6
C43,C12,70.2,70.2
C43,C13,81.5,81.5
C43,C14,63.1,63.1
C43,C15,49.2,49.2
C43,C16,13.3,13.3
C43,C17,38.0,38.0
C43,C18,42.2,42.2
C43,C19,37.1,37.1
C43,C20,21.9,21.9
C43,C21,44.6,44.6
C43,C22,50.2,50.2
C43,C23,17.5,17.5
C43,C24,19.3,19.3
C43,C25,24.0,24.0
C43,C26,33.5,33.5
C43,C27,55.7,55.7
C43,C28,82.3,82.3
C43,C29,38.3,38.3
C43,C30,79.5,79.5
C43,C31,57.9,57.9
C43,C32,31.1,31.1
C43,C33,62.0,62.0
C43,C34,61.4,61.4
C43,C35,56.9,56.9
C43,C36,42.4,42.4
C43,C37,11.4,11.4
C43,C38,18.4,18.4
C43,C39,17.3,17.3
C43,C40,55.4,55.4
C43,C41,67.7,67.7
C43,C42,31.3,31.3
C43,C43,0.0,0.0
C43,C44,30.1,30.1
C43,C45,69.2,69.2
C43,C46,31.4,31.4
C43,C47,85.2,85.2
C43,C48,11.4,11.4
C43,C49,43.6,43.6
C43,C50,19.2,19.2
C44,C1,77.2,77.2
C44,C2,82.3,82.3
C44,C3,62.4,62.4
C44,C4,111.5,111.5
C44,C5,43.3,43.3
C44,C6,91.4,91.4
C44,C7,76.4,76.4
C44,C8,77.1,77.1
C44,C9,39.6,39.6
C44,C10,86.0,86.0
C44,C11,69.0,69.0
C44,C12,100.3,100.3
C44,C13,97.6,97.6
C44,C14,59.7,59.7
C44,C15,76.9,76.9
C44,C16,43.4,43.4
C44,C17,68.1,68.1
C44,C18,71.3,71.3
C44,C19,43.4,43.4
C44,C20,24.2,24.2
C44,C21,59.5,59.5
C44,C22,61.6,61.6
C44,C23,24.2,24.2
C44,C24,31.1,31.1
C44,C25,53.2,53.2
C44,C26,46.9,46.9
C44,C27,84.2,84.2
C44,C28,96.9,96.9
C44,C29,43.0,43.0
C44,C30,99.6,99.6
C44,C31,72.1,72.1
C44,C32,26.4,26.4
C44,C33,61.0,61.0
C44,C34,86.0,86.0
C44,C35,84.4,84.4
C44,C36,28.0,28.0
C44,C37,23.8,23.8
C44,C38,16.4,16.4
C44,C39,38.6,38.6
C44,C40,76.3,76.3
C44,C41,93.6,93.6
C44,C42,11.2,11.2
C44,C43,30.1,30.1
C44,C44,0.0,0.0
C44,C45,74.7,74.7
C44,C46,24.6,24.6
C44,C47,101.9,101.9
C44,C48,19.9,19.9
C44,C49,68.9,68.9
C44,C50,49.0,49.0
C45,C1,12.2,12.2
C45,C2,18.2,18.2
C45,C3,28.3,28.3
C45,C4,51.2,51.2
C45,C5,71.4,71.4
C45,C6,80.6,80.6
C45,C7,25.2,25.2
C45,C8,24.2,24.2
C45,C9,59.1,59.1
C45,C10,83.4,83.4
C45,C11,34.1,34.1
C45,C12,98.5,98.5
C45,C13,35.1,35.1
C45,C14,22.5,22.5
C45,C15,63.3,63.3
C45,C16,72.4,72.4
C45,C17,76.5,76.5
C45,C18,69.1,69.1
C45,C19,33.0,33.0
C45,C20,87.3,87.3
C45,C21,28.8,28.8
C45,C22,20.9,20.9
C45,C23,55.8,55.8
C45,C24,87.8,87.8
C45,C25,64.6,64.6
C45,C26,36.0,36.0
C45,C27,70.8,70.8
C45,C28,31.4,31.4
C45,C29,32.6,32.6
C45,C30,46.7,46.7
C45,C31,21.9,21.9
C45,C32,48.3,48.3
C45,C33,17.9,17.9
C45,C34,54.4,54.4
C45,C35,65.8,65.8
C45,C36,51.0,51.0
C45,C37,61.2,61.2
C45,C38,79.1,79.1
C45,C39,86.0,86.0
C45,C40,39.7,39.7
C45,C41,63.0,63.0
C45,C42,64.1,64.1
C45,C43,69.2,69.2
C45,C44,74.7,74.7
C45,C45,0.0,0.0
C45,C46,50.1,50.1
C45,C47,39.2,39.2
C45,C48,73.8,73.8
C45,C49,52.4,52.4
C45,C50,67.5,67.5
C46,C1,52.9,52.9
C46,C2,58.7,58.7
C46,C3,40.2,40.2
C46,C4,89.6,89.6
C46,C5,41.9,41.9
C46,C6,81.2,81.2
C46,C7,54.1,54.1
C46,C8,54.0,54.0
C46,C9,31.8,31.8
C46,C10,78.2,78.2
C46,C11,48.1,48.1
C46,C12,93.9,93.9
C46,C13,74.8,74.8
C46,C14,36.1,36.1
C46,C15,64.2,64.2
C46,C16,42.5,42.5
C46,C17,62.2,62.2
C46,C18,61.8,61.8
C46,C19,20.0,20.0
C46,C20,41.2,41.2
C46,C21,38.0,38.0
C46,C22,38.4,38.4
C46,C23,14.1,14.1
C46,C24,44.6,44.6
C46,C25,45.7,45.7
C46,C26,26.2,26.2
C46,C27,72.4,72.4
C46,C28,73.7,73.7
C46,C29,19.1,19.1
C46,C30,78.7,78.7
C46,C31,49.4,49.4
C46,C32,2.2,2.2
C46,C33,36.9,36.9
C46,C34,69.1,69.1
C46,C35,71.0,71.0
C46,C36,11.7,11.7
C46,C37,20.0,20.0
C46,C38,32.1,32.1
C46,C39,47.4,47.4
C46,C40,56.9,56.9
C46,C41,77.6,77.6
C46,C42,14.2,14.2
C46,C43,31.4,31.4
C46,C44,24.6,24.6
C46,C45,50.1,50.1
C46,C46,0.0,0.0
C46,C47,79.2,79.2
C46,C48,29.1,29.1
C46,C49,54.0,54.0
C46,C50,43.9,43.9
C47,C1,49.1,49.1
C47,C2,22.1,22.1
C47,C3,67.5,67.5
C47,C4,12.0,12.0
C47,C5,81.2,81.2
C47,C6,64.3,64.3
C47,C7,25.5,25.5
C47,C8,61.3,61.3
C47,C9,72.1,72.1
C47,C10,71.0,71.0
C47,C11,73.0,73.0
C47,C12,82.2,82.2
C47,C13,4.5,4.5
C47,C14,61.2,61.2
C47,C15,53.0,53.0
C47,C16,82.1,82.1
C47,C17,73.2,73.2
C47,C18,63.1,63.1
C47,C19,59.2,59.2
C47,C20,106.8,106.8
C47,C21,42.4,42.4
C47,C22,40.8,40.8
C47,C23,78.6,78.6
C47,C24,104.3,104.3
C47,C25,69.3,69.3
C47,C26,55.2,55.2
C47,C27,56.7,56.7
C47,C28,8.1,8.1
C47,C29,60.2,60.2
C47,C30,13.9,13.9
C47,C31,29.8,29.8
C47,C32,77.0,77.0
C47,C33,56.3,56.3
C47,C34,36.3,36.3
C47,C35,50.6,50.6
C47,C36,84.2,84.2
C47,C37,81.8,81.8
C47,C38,100.6,100.6
C47,C39,98.9,98.9
C47,C40,31.3,31.3
C47,C41,40.5,40.5
C47,C42,93.1,93.1
C47,C43,85.2,85.2
C47,C44,101.9,101.9
C47,C45,39.2,39.2
C47,C46,79.2,79.2
C47,C47,0.0,0.0
C47,C48,93.8,93.8
C47,C49,47.9,47.9
C47,C50,74.3,74.3
C48,C1,79.2,79.2
C48,C2,76.9,76.9
C48,C3,69.1,69.1
C48,C4,102.1,102.1
C48,C5,24.0,24.0
C48,C6,73.3,73.3
C48,C7,68.8,68.8
C48,C8,82.2,82.2
C48,C9,23.9,23.9
C48,C10,67.3,67.3
C48,C11,77.1,77.1
C48,C12,81.0,81.0
C48,C13,89.9,89.9
C48,C14,64.2,64.2
C48,C15,60.5,60.5
C48,C16,24.0,24.0
C48,C17,49.1,49.1
C48,C18,53.6,53.6
C48,C19,40.8,40.8
C48,C20,13.6,13.6
C48,C21,52.0,52.0
C48,C22,56.5,56.5
C48,C23,18.1,18.1
C48,C24,15.5,15.5
C48,C25,35.4,35.4
C48,C26,39.8,39.8
C48,C27,67.1,67.1
C48,C28,90.2,90.2
C48,C29,41.4,41.4
C48,C30,89.1,89.1
C48,C31,65.4,65.4
C48,C32,29.6,29.6
C48,C33,64.0,64.0
C48,C34,72.1,72.1
C48,C35,68.2,68.2
C48,C36,38.5,38.5
C48,C37,12.6,12.6
C48,C38,7.2,7.2
C48,C39,19.8,19.8
C48,C40,65.1,65.1
C48,C41,78.8,78.8
C48,C42,24.0,24.0
C48,C43,11.4,11.4
C48,C44,19.9,19.9
C48,C45,73.8,73.8
C48,C46,29.1,29.1
C48,C47,93.8,93.8
C48,C48,0.0,0.0
C48,C49,54.4,54.4
C48,C50,30.6,30.6
C49,C1,64.0,64.0
C49,C2,41.8,41.8
C49,C3,69.9,69.9
C49,C4,52.4,52.4
C49,C5,35.6,35.6
C49,C6,30.0,30.0
C49,C7,30.4,30.4
C49,C8,74.2,74.2
C49,C9,30.5,30.5
C49,C10,31.1,31.1
C49,C11,78.8,78.8
C49,C12,46.8,46.8
C49,C13,45.3,45.3
C49,C14,61.9,61.9
C49,C15,11.7,11.7
C49,C16,36.4,36.4
C49,C17,26.2,26.2
C49,C18,17.1,17.1
C49,C19,39.6,39.6
C49,C20,65.3,65.3
C49,C21,25.6,25.6
C49,C22,33.2,33.2
C49,C23,45.4,45.4
C49,C24,60.8,60.8
C49,C25,22.5,22.5
C49,C26,29.8,29.8
C49,C27,20.1,20.1
C49,C28,48.0,48.0
C49,C29,41.8,41.8
C49,C30,38.5,38.5
C49,C31,31.3,31.3
C49,C32,52.0,52.0
C49,C33,57.8,57.8
C49,C34,17.8,17.8
C49,C35,17.3,17.3
C49,C36,64.2,64.2
C49,C37,45.3,45.3
C49,C38,61.6,61.6
C49,C39,53.6,53.6
C49,C40,17.0,17.0
C49,C41,24.7,24.7
C49,C42,64.1,64.1
C49,C43,43.6,43.6
C49,C44,68.9,68.9
C49,C45,52.4,52.4
C49,C46,54.0,54.0
C49,C47,47.9,47.9
C49,C48,54.4,54.4
C49,C49,0.0,0.0
C49,C50,28.0,28.0
C50,C1,76.8,76.8
C50,C2,63.1,63.1
C50,C3,74.9,74.9
C50,C4,80.1,80.1
C50,C5,7.8,7.8
C50,C6,42.8,42.8
C50,C7,52.5,52.5
C50,C8,84.1,84.1
C50,C9,12.2,12.2
C50,C10,37.0,37.0
C50,C11,84.1,84.1
C50,C12,51.6,51.6
C50,C13,71.2,71.2
C50,C14,67.7,67.7
C50,C15,31.1,31.1
C50,C16,8.5,8.5
C50,C17,19.2,19.2
C50,C18,23.1,23.1
C50,C19,40.5,40.5
C50,C20,38.9,38.9
C50,C21,39.2,39.2
C50,C22,46.7,46.7
C50,C23,30.5,30.5
C50,C24,33.4,33.4
C50,C25,5.7,5.7
C50,C26,32.7,32.7
C50,C27,36.8,36.8
C50,C28,73.0,73.0
C50,C29,42.4,42.4
C50,C30,66.2,66.2
C50,C31,51.0,51.0
C50,C32,42.7,42.7
C50,C33,65.3,65.3
C50,C34,45.3,45.3
C50,C35,38.6,38.6
C50,C36,55.6,55.6
C50,C37,26.7,26.7
C50,C38,37.4,37.4
C50,C39,25.6,25.6
C50,C40,43.1,43.1
C50,C41,50.4,50.4
C50,C42,48.3,48.3
C50,C43,19.2,19.2
C50,C44,49.0,49.0
C50,C45,67.5,67.5
C50,C46,43.9,43.9
C50,C47,74.3,74.3
C50,C48,30.6,30.6
C50,C49,28.0,28.0
C50,C50,0.0,0.0
