airport_from,airport_to,cost,distance
C40,C46,94.0,94.0
C40,C47,35.2,35.2
C40,C48,72.4,72.4
C40,C49,61.0,61.0
C40,C50,1.0,1.0
C41,C1,61.7,61.7
C41,C2,62.3,62.3
C41,C3,73.7,73.7
C41,C4,40.2,40.2
C41,C5,62.6,62.6
C41,C6,77.2,77.2
C41,C7,31.6,31.6
C41,C8,15.6,15.6
C41,C9,92.3,92.3
C41,C10,84.3,84.3
C41,C11,91.0,91.0
C41,C12,57.5,57.5
C41,C13,60.3,60.3
C41,C14,50.6,50.6
C41,C15,69.4,69.4
C41,C16,53.9,53.9
C41,C17,85.0,85.0
C41,C18,77.2,77.2
C41,C19,11.0,11.0
C41,C20,42.0,42.0
C41,C21,60.3,60.3
C41,C22,49.0,49.0
C41,C23,89.7,89.7
C41,C24,70.2,70.2
C41,C25,106.4,106.4
C41,C26,57.7,57.7
C41,C27,92.9,92.9
C41,C28,34.9,34.9
C41,C29,72.5,72.5
C41,C30,78.9,78.9
C41,C31,98.5,98.5
C41,C32,56.1,56.1
C41,C33,89.1,89.1
C41,C34,88.0,88.0
C41,C35,12.6,12.6
C41,C36,47.9,47.9
C41,C37,71.2,71.2
C41,C38,73.2,73.2
C41,C39,53.8,53.8
C41,C40,85.1,85.1
C41,C41,0.0,0.0
C41,C42,86.3,86.3
C41,C43,49.0,49.0
C41,C44,65.1,65.1
C41,C45,53.2,53.2
C41,C46,9.5,9.5
C41,C47,86.4,86.4
C41,C48,13.3,13.3
C41,C49,101.8,101.8
C41,C50,84.1,84.1
C42,C1,35.2,35.2
C42,C2,69.1,69.1
C42,C3,14.6,14.6
C42,C4,76.2,76.2
C42,C5,50.0,50.0
C42,C6,19.2,19.2
C42,C7,74.5,74.5
C42,C8,70.8,70.8
C42,C9,72.1,72.1
C42,C10,30.9,30.9
C42,C11,67.1,67.1
C42,C12,32.2,32.2
C42,C13,27.3,27.3
C42,C14,37.2,37.2
C42,C15,34.2,34.2
C42,C16,37.3,37.3
C42,C17,68.2,68.2
C42,C18,38.6,38.6
C42,C19,79.2,79.2
C42,C20,45.2,45.2
C42,C21,53.1,53.1
C42,C22,64.8,64.8
C42,C23,37.6,37.6
C42,C24,22.1,22.1
C42,C25,20.6,20.6
C42,C26,73.3,73.3
C42,C27,54.4,54.4
C42,C28,53.6,53.6
C42,C29,25.0,25.0
C42,C30,54.4,54.4
C42,C31,23.1,23.1
C42,C32,62.4,62.4
C42,C33,2.8,2.8
C42,C34,23.3,23.3
C42,C35,75.4,75.4
C42,C36,44.3,44.3
C42,C37,69.1,69.1
C42,C38,51.7,51.7
C42,C39,68.7,68.7
C42,C40,72.8,72.8
C42,C41,86.3,86.3
C42,C42,0.0,0.0
C42,C43,74.7,74.7
C42,C44,21.4,21.4
C42,C45,37.6,37.6
C42,C46,94.8,94.8
C42,C47,39.7,39.7
C42,C48,75.6,75.6
C42,C49,26.9,26.9
C42,C50,72.4,72.4
C43,C1,71.6,71.6
C43,C2,92.7,92.7
C43,C3,69.0,69.0
C43,C4,9.1,9.1
C43,C5,27.5,27.5
C43,C6,57.2,57.2
C43,C7,69.5,69.5
C43,C8,43.8,43.8
C43,C9,45.5,45.5
C43,C10,55.5,55.5
C43,C11,45.6,45.6
C43,C12,44.0,44.0
C43,C13,60.5,60.5
C43,C14,56.3,56.3
C43,C15,79.1,79.1
C43,C16,62.9,62.9
C43,C17,109.6,109.6
C43,C18,45.0,45.0
C43,C19,53.2,53.2
C43,C20,51.5,51.5
C43,C21,23.9,23.9
C43,C22,79.2,79.2
C43,C23,97.9,97.9
C43,C24,71.3,71.3
C43,C25,89.7,89.7
C43,C26,9.0,9.0
C43,C27,52.5,52.5
C43,C28,34.0,34.0
C43,C29,50.9,50.9
C43,C30,98.4,98.4
C43,C31,95.4,95.4
C43,C32,14.2,14.2
C43,C33,77.1,77.1
C43,C34,89.0,89.0
C43,C35,50.2,50.2
C43,C36,33.1,33.1
C43,C37,99.6,99.6
C43,C38,92.5,92.5
C43,C39,7.8,7.8
C43,C40,111.8,111.8
C43,C41,49.0,49.0
C43,C42,74.7,74.7
C43,C43,0.0,0.0
C43,C44,60.0,60.0
C43,C45,39.0,39.0
C43,C46,50.2,50.2
C43,C47,96.5,96.5
C43,C48,51.6,51.6
C43,C49,99.4,99.4
C43,C50,110.9,110.9
C44,C1,20.1,20.1
C44,C2,54.4,54.4
C44,C3,9.5,9.5
C44,C4,59.5,59.5
C44,C5,40.3,40.3
C44,C6,20.9,20.9
C44,C7,54.1,54.1
C44,C8,49.5,49.5
C44,C9,70.2,70.2
C44,C10,34.9,34.9
C44,C11,65.8,65.8
C44,C12,16.3,16.3
C44,C13,7.0,7.0
C44,C14,16.2,16.2
C44,C15,24.0,24.0
C44,C16,18.0,18.0
C44,C17,60.3,60.3
C44,C18,36.9,36.9
C44,C19,57.8,57.8
C44,C20,23.9,23.9
C44,C21,42.4,42.4
C44,C22,47.1,47.1
C44,C23,38.9,38.9
C44,C24,12.1,12.1
C44,C25,41.9,41.9
C44,C26,60.8,60.8
C44,C27,56.6,56.6
C44,C28,33.5,33.5
C44,C29,21.6,21.6
C44,C30,46.7,46.7
C44,C31,36.4,36.4
C44,C32,50.0,50.0
C44,C33,24.2,24.2
C44,C34,29.0,29.0
C44,C35,54.0,54.0
C44,C36,27.1,27.1
C44,C37,56.8,56.8
C44,C38,42.0,42.0
C44,C39,55.4,55.4
C44,C40,64.2,64.2
C44,C41,65.1,65.1
C44,C42,21.4,21.4
C44,C43,60.0,60.0
C44,C44,0.0,0.0
C44,C45,21.0,21.0
C44,C46,73.7,73.7
C44,C47,38.5,38.5
C44,C48,54.2,54.2
C44,C49,40.3,40.3
C44,C50,63.6,63.6
C45,C1,35.5,35.5
C45,C2,64.6,64.6
C45,C3,30.1,30.1
C45,C4,39.1,39.1
C45,C5,21.9,21.9
C45,C6,24.2,24.2
C45,C7,53.3,53.3
C45,C8,38.6,38.6
C45,C9,55.2,55.2
C45,C10,31.8,31.8
C45,C11,51.6,51.6
C45,C12,5.4,5.4
C45,C13,22.5,22.5
C45,C14,21.9,21.9
C45,C15,42.0,42.0
C45,C16,28.3,28.3
C45,C17,76.2,76.2
C45,C18,27.2,27.2
C45,C19,49.0,49.0
C45,C20,22.5,22.5
C45,C21,23.0,23.0
C45,C22,53.7,53.7
C45,C23,59.4,59.4
C45,C24,32.6,32.6
C45,C25,55.6,55.6
C45,C26,40.0,40.0
C45,C27,46.6,46.6
C45,C28,18.4,18.4
C45,C29,19.2,19.2
C45,C30,63.5,63.5
C45,C31,56.7,56.7
C45,C32,29.4,29.4
C45,C33,40.2,40.2
C45,C34,50.0,50.0
C45,C35,44.9,44.9
C45,C36,6.7,6.7
C45,C37,69.4,69.4
C45,C38,58.0,58.0
C45,C39,34.5,34.5
C45,C40,79.4,79.4
C45,C41,53.2,53.2
C45,C42,37.6,37.6
C45,C43,39.0,39.0
C45,C44,21.0,21.0
C45,C45,0.0,0.0
C45,C46,60.5,60.5
C45,C47,58.5,58.5
C45,C48,45.6,45.6
C45,C49,60.7,60.7
C45,C50,78.6,78.6
C46,C1,71.1,71.1
C46,C2,71.1,71.1
C46,C3,82.5,82.5
C46,C4,41.2,41.2
C46,C5,67.4,67.4
C46,C6,84.6,84.6
C46,C7,40.1,40.1
C46,C8,24.4,24.4
C46,C9,95.0,95.0
C46,C10,90.8,90.8
C46,C11,94.3,94.3
C46,C12,65.0,65.0
C46,C13,69.2,69.2
C46,C14,59.6,59.6
C46,C15,78.8,78.8
C46,C16,63.1,63.1
C46,C17,94.0,94.0
C46,C18,83.0,83.0
C46,C19,20.2,20.2
C46,C20,51.0,51.0
C46,C21,64.8,64.8
C46,C22,58.0,58.0
C46,C23,99.2,99.2
C46,C24,79.3,79.3
C46,C25,114.6,114.6
C46,C26,59.2,59.2
C46,C27,97.5,97.5
C46,C28,42.2,42.2
C46,C29,79.6,79.6
C46,C30,88.3,88.3
C46,C31,107.6,107.6
C46,C32,59.3,59.3
C46,C33,97.6,97.6
C46,C34,97.2,97.2
C46,C35,22.1,22.1
C46,C36,54.7,54.7
C46,C37,80.0,80.0
C46,C38,82.6,82.6
C46,C39,56.0,56.0
C46,C40,94.0,94.0
C46,C41,9.5,9.5
C46,C42,94.8,94.8
C46,C43,50.2,50.2
C46,C44,73.7,73.7
C46,C45,60.5,60.5
C46,C46,0.0,0.0
C46,C47,95.9,95.9
C46,C48,22.8,22.8
C46,C49,111.0,111.0
C46,C50,93.0,93.0
C47,C1,26.1,26.1
C47,C2,40.7,40.7
C47,C3,32.2,32.2
C47,C4,94.3,94.3
C47,C5,78.8,78.8
C47,C6,54.6,54.6
C47,C7,61.6,61.6
C47,C8,72.5,72.5
C47,C9,107.6,107.6
C47,C10,68.6,68.6
C47,C11,103.0,103.0
C47,C12,54.4,54.4
C47,C13,36.1,36.1
C47,C14,41.0,41.0
C47,C15,18.0,18.0
C47,C16,35.1,35.1
C47,C17,30.3,30.3
C47,C18,73.6,73.6
C47,C19,76.2,76.2
C47,C20,48.2,48.2
C47,C21,80.8,80.8
C47,C22,44.6,44.6
C47,C23,4.5,4.5
C47,C24,26.4,26.4
C47,C25,52.4,52.4
C47,C26,98.5,98.5
C47,C27,92.0,92.0
C47,C28,65.0,65.0
C47,C29,58.0,58.0
C47,C30,18.2,18.2
C47,C31,26.0,26.0
C47,C32,87.9,87.9
C47,C33,40.3,40.3
C47,C34,17.1,17.1
C47,C35,73.7,73.7
C47,C36,63.6,63.6
C47,C37,36.4,36.4
C47,C38,19.2,19.2
C47,C39,92.9,92.9
C47,C40,35.2,35.2
C47,C41,86.4,86.4
C47,C42,39.7,39.7
C47,C43,96.5,96.5
C47,C44,38.5,38.5
C47,C45,58.5,58.5
C47,C46,95.9,95.9
C47,C47,0.0,0.0
C47,C48,73.2,73.2
C47,C49,26.3,26.3
C47,C50,35.1,35.1
C48,C1,48.9,48.9
C48,C2,49.8,49.8
C48,C3,62.3,62.3
C48,C4,43.6,43.6
C48,C5,59.1,59.1
C48,C6,68.5,68.5
C48,C7,20.1,20.1
C48,C8,8.2,8.2
C48,C9,91.2,91.2
C48,C10,77.4,77.4
C48,C11,89.3,89.3
C48,C12,49.0,49.0
C48,C13,48.8,48.8
C48,C14,38.9,38.9
C48,C15,56.4,56.4
C48,C16,41.4,41.4
C48,C17,72.1,72.1
C48,C18,71.6,71.6
C48,C19,3.6,3.6
C48,C20,30.5,30.5
C48,C21,57.4,57.4
C48,C22,36.2,36.2
C48,C23,76.6,76.6
C48,C24,58.1,58.1
C48,C25,96.0,96.0
C48,C26,59.5,59.5
C48,C27,89.0,89.0
C48,C28,28.2,28.2
C48,C29,64.5,64.5
C48,C30,65.6,65.6
C48,C31,86.2,86.2
C48,C32,55.4,55.4
C48,C33,78.4,78.4
C48,C34,75.5,75.5
C48,C35,1.4,1.4
C48,C36,41.4,41.4
C48,C37,58.5,58.5
C48,C38,59.8,59.8
C48,C39,54.6,54.6
C48,C40,72.4,72.4
C48,C41,13.3,13.3
C48,C42,75.6,75.6
C48,C43,51.6,51.6
C48,C44,54.2,54.2
C48,C45,45.6,45.6
C48,C46,22.8,22.8
C48,C47,73.2,73.2
C48,C48,0.0,0.0
C48,C49,89.4,89.4
C48,C50,71.4,71.4
C49,C1,41.0,41.0
C49,C2,66.1,66.1
C49,C3,30.8,30.8
C49,C4,99.6,99.6
C49,C5,76.2,76.2
C49,C6,46.1,46.1
C49,C7,82.2,82.2
C49,C8,86.6,86.6
C49,C9,98.8,98.8
C49,C10,57.4,57.4
C49,C11,93.8,93.8
C49,C12,55.4,55.4
C49,C13,42.5,42.5
C49,C14,51.5,51.5
C49,C15,34.8,34.8
C49,C16,48.0,48.0
C49,C17,56.0,56.0
C49,C18,65.5,65.5
C49,C19,92.8,92.8
C49,C20,60.0,60.0
C49,C21,79.1,79.1
C49,C22,67.4,67.4
C49,C23,22.1,22.1
C49,C24,31.8,31.8
C49,C25,29.7,29.7
C49,C26,99.0,99.0
C49,C27,80.5,80.5
C49,C28,73.4,73.4
C49,C29,51.6,51.6
C49,C30,44.6,44.6
C49,C31,4.0,4.0
C49,C32,88.0,88.0
C49,C33,25.6,25.6
C49,C34,14.1,14.1
C49,C35,89.6,89.6
C49,C36,67.1,67.1
C49,C37,62.6,62.6
C49,C38,44.9,44.9
C49,C39,94.0,94.0
C49,C40,61.0,61.0
C49,C41,101.8,101.8
C49,C42,26.9,26.9
C49,C43,99.4,99.4
C49,C44,40.3,40.3
C49,C45,60.7,60.7
C49,C46,111.0,111.0
C49,C47,26.3,26.3
C49,C48,89.4,89.4
C49,C49,0.0,0.0
C49,C50,61.0,61.0
C50,C1,43.9,43.9
C50,C2,22.0,22.0
C50,C3,61.3,61.3
C50,C4,106.1,106.1
C50,C5,100.6,100.6
C50,C6,83.5,83.5
C50,C7,53.0,53.0
C50,C8,74.7,74.7
C50,C9,133.0,133.0
C50,C10,97.9,97.9
C50,C11,128.9,128.9
C50,C12,76.4,76.4
C50,C13,58.1,58.1
C50,C14,56.9,56.9
C50,C15,40.0,40.0
C50,C16,50.3,50.3
C50,C17,5.1,5.1
C50,C18,100.4,100.4
C50,C19,73.2,73.2
C50,C20,59.7,59.7
C50,C21,101.5,101.5
C50,C22,35.2,35.2
C50,C23,39.0,39.0
C50,C24,53.3,53.3
C50,C25,87.3,87.3
C50,C26,115.4,115.4
C50,C27,120.2,120.2
C50,C28,76.9,76.9
C50,C29,85.2,85.2
C50,C30,18.0,18.0
C50,C31,61.1,61.1
C50,C32,106.3,106.3
C50,C33,73.7,73.7
C50,C34,51.8,51.8
C50,C35,72.6,72.6
C50,C36,81.4,81.4
C50,C37,13.0,13.0
C50,C38,21.6,21.6
C50,C39,109.6,109.6
C50,C40,1.0,1.0
C50,C41,84.1,84.1
C50,C42,72.4,72.4
C50,C43,110.9,110.9
C50,C44,63.6,63.6
C50,C45,78.6,78.6
C50,C46,93.0,93.0
C50,C47,35.1,35.1
C50,C48,71.4,71.4
C50,C49,61.0,61.0
C50,C50,0.0,0.0
